ID1,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7,HVIDX,HHID
2023,244,90,1,1,4,2,1,1,3,      024409001
2023,244,90,1,1,0,2,2,2,4,      024409001
2023,245,10,1,1,0,1,2,1,3,      024501001
2023,245,33,1,1,1,1,2,1,3,      024503301
2023,245,59,1,1,7,1,1,1,3,      024505901
2023,245,59,1,1,2,1,2,2,4,      024505901
2023,245,77,1,1,8,0,2,1,2,      024507701
2023,245,80,1,1,8,1,1,1,4,      024508001
2023,245,80,1,1,3,1,2,2,5,      024508001
2023,258,2,1,1,3,2,1,1,3,      025800201
2023,258,2,1,1,0,2,2,2,4,      025800201
2023,258,21,1,1,5,2,2,1,3,      025802101
2023,258,30,1,1,3,2,1,1,4,      025803001
2023,258,30,1,1,1,2,2,2,5,      025803001
2023,258,47,1,1,8,2,1,1,3,      025804701
2023,258,47,1,1,0,2,2,2,5,      025804701
2023,258,56,1,1,8,2,1,1,3,      025805601
2023,258,56,1,1,1,2,2,2,6,      025805601
2023,258,58,1,1,4,2,2,1,5,      025805801
2023,258,74,1,1,8,2,1,1,3,      025807401
2023,258,74,1,1,5,2,2,2,4,      025807401
2023,260,9,1,1,1,0,2,1,4,      026000901
2023,260,18,1,1,5,0,2,1,3,      026001801
2023,260,22,1,1,1,0,2,1,3,      026002201
2023,260,37,1,1,7,0,2,1,4,      026003701
2023,260,47,1,8, , ,2,1,3,      026004701
2023,260,67,1,1,7,0,1,1,3,      026006701
2023,260,67,1,1,1,0,2,2,4,      026006701
2023,260,71,1,1,3,0,2,1,3,      026007101
2023,260,74,1,1,1,1,2,1,3,      026007401
2023,261,27,1,1,3,3,2,1,4,      026102701
2023,261,34,1,1,1,3,2,1,3,      026103401
2023,261,49,1,1,6,3,2,1,4,      026104901
2023,261,59,1,1,6,3,2,1,3,      026105901
2023,261,63,1,1,7,3,2,1,3,      026106301
2023,261,78,1,1,0,3,2,1,3,      026107801
2023,261,79,1,1,4,3,1,1,2,      026107901
2023,261,79,1,1,1,3,2,2,3,      026107901
2023,261,81,1,1,1,3,2,1,2,      026108101
2023,267,44,1,2, , ,2,1,4,      026704401
2023,267,55,1,1,1,1,1,1,3,      026705501
2023,267,55,1,1,7,1,1,2,5,      026705501
2023,267,55,1,1,4,1,1,3,6,      026705501
2023,267,55,1,1,0,1,2,4,7,      026705501
2023,267,102,1,1,0,1,1,1,3,      026710201
2023,267,102,1,2, , ,2,2,4,      026710201
2023,267,109,1,1,1,1,2,1,5,      026710901
2023,267,113,1,2, , ,1,1,4,      026711301
2023,267,113,1,2, , ,2,2,5,      026711301
2023,273,12,1,1,8,1,1,1,4,      027301201
2023,273,12,1,1,8,1,2,2,5,      027301201
2023,273,19,1,1,1,1,2,1,3,      027301901
2023,273,76,1,1,0,1,2,1,2,      027307601
2023,276,50,1,1,8,3,1,1,4,      027605001
2023,276,50,1,1,3,3,2,2,5,      027605001
2023,276,51,1,1,5,3,2,1,4,      027605101
2023,276,52,1,1,8,3,1,1,4,      027605201
2023,276,52,1,1,6,3,1,2,5,      027605201
2023,276,52,1,1,3,3,2,3,6,      027605201
2023,276,63,1,1,8,2,1,1,4,      027606301
2023,276,63,1,1,1,3,2,2,5,      027606301
2023,276,65,1,1,1,3,2,1,4,      027606501
2023,276,66,1,1,0,3,2,1,3,      027606601
2023,276,67,1,1,7,3,1,1,3,      027606701
2023,276,67,1,1,4,3,1,2,4,      027606701
2023,276,67,1,1,1,3,2,3,5,      027606701
2023,276,107,1,1,8,3,1,1,2,      027610701
2023,276,107,1,1,5,3,2,2,3,      027610701
2023,276,109,1,1,6,3,1,1,5,      027610901
2023,276,109,1,1,1,3,1,2,6,      027610901
2023,276,109,1,1,3,3,1,3,8,      027610901
2023,276,109,1,1,1,3,2,4,9,      027610901
2023,280,11,1,1,3,3,2,1,3,      028001101
2023,280,22,1,1,5,3,1,1,3,      028002201
2023,280,22,1,1,1,3,2,2,5,      028002201
2023,280,36,1,1,0,3,2,1,2,      028003601
2023,280,38,1,1,4,3,2,1,3,      028003801
2023,280,69,1,1,2,3,2,1,3,      028006901
2023,280,73,1,1,2,3,1,1,2,      028007301
2023,280,73,1,1,1,3,2,2,4,      028007301
2023,281,1,1,1,4,2,2,1,4,      028100101
2023,281,4,1,1,8,2,1,1,4,      028100401
2023,281,4,1,1,5,2,2,2,5,      028100401
2023,281,5,1,1,4,2,2,1,3,      028100501
2023,281,17,1,1,3,2,2,1,3,      028101701
2023,281,21,1,1,7,2,2,1,3,      028102101
2023,281,85,1,1,1,2,2,1,6,      028108501
2023,281,87,1,1,5,2,1,1,3,      028108701
2023,281,87,1,1,1,2,2,2,4,      028108701
2023,290,14,1,1,1,3,2,1,4,      029001401
2023,290,15,1,1,0,3,2,1,3,      029001501
2023,290,58,1,1,3,3,2,1,3,      029005801
2023,290,61,1,1,7,3,2,1,3,      029006101
2023,290,65,1,1,6,3,2,1,3,      029006501
2023,290,78,1,1,2,3,2,1,3,      029007801
2023,290,80,1,1,8,3,1,1,3,      029008001
2023,290,80,1,1,5,3,2,2,4,      029008001
2023,293,42,1,1,6,2,2,1,5,      029304201
2023,293,45,1,1,5,2,2,1,4,      029304501
2023,293,47,1,1,1,2,2,1,5,      029304701
2023,293,76,1,1,0,3,2,1,3,      029307601
2023,293,79,1,1,6,2,2,1,8,      029307901
2023,293,80,1,1,0,2,2,1,3,      029308001
2023,299,105,1,2, , ,2,1,4,      029910501
2023,299,135,1,2, , ,2,1,2,      029913501
2023,300,38,1,2, , ,2,1,4,      030003801
2023,300,46,1,2, , ,2,1,3,      030004601
2023,300,62,1,1,4,2,2,1,3,      030006201
2023,300,86,1,1,0,1,2,1,3,      030008601
2023,300,170,1,1,3,1,1,1,3,      030017001
2023,300,170,1,2, , ,2,2,4,      030017001
2023,303,65,1,2, , ,2,1,10,      030306501
2023,306,17,1,1,7,3,1,1,3,      030601701
2023,306,17,1,1,5,3,2,2,4,      030601701
2023,306,77,1,1,3,4,2,1,3,      030607701
2023,306,117,1,1,7,4,2,1,8,      030611701
2023,306,131,1,1,8,4,1,1,5,      030613101
2023,306,131,1,1,3,4,2,2,7,      030613101
2023,306,143,1,1,7,3,1,1,5,      030614301
2023,306,143,1,1,0,3,2,2,6,      030614301
2023,311,14,1,1,7,1,1,1,4,      031101401
2023,311,14,1,1,5,1,2,2,5,      031101401
2023,311,20,1,1,6,2,2,1,3,      031102001
2023,311,104,1,1,0,2,2,1,4,      031110401
2023,311,334,1,1,7,3,1,1,5,      031133401
2023,311,334,1,1,2,2,2,2,6,      031133401
2023,313,100,1,2, , ,2,1,5,      031310001
2023,317,6,1,1,0,1,1,1,3,      031700601
2023,317,6,1,1,0,1,2,2,4,      031700601
2023,317,74,1,1,6,1,2,1,2,      031707401
2023,317,88,1,1,2,1,2,1,5,      031708801
2023,317,114,1,2, , ,1,1,3,      031711401
2023,317,114,1,1,0,1,2,2,4,      031711401
2023,318,38,1,1,1,2,2,1,2,      031803801
2023,318,39,1,1,6,3,1,1,3,      031803901
2023,318,39,1,1,4,3,2,2,4,      031803901
2023,318,43,1,1,2,3,2,1,2,      031804301
2023,318,44,1,1,8,2,1,1,4,      031804401
2023,318,44,1,1,6,2,1,2,5,      031804401
2023,318,44,1,1,1,1,1,3,6,      031804401
2023,318,44,1,1,1,2,2,4,7,      031804401
2023,318,105,1,1,4,2,1,1,2,      031810501
2023,318,105,1,1,1,2,2,2,3,      031810501
2023,318,106,1,1,7,3,1,1,6,      031810601
2023,318,106,1,1,6,3,2,2,7,      031810601
2023,318,107,1,1,1,2,2,1,6,      031810701
2023,318,108,1,1,7,3,2,1,4,      031810801
2023,318,158,1,1,7,3,2,1,3,      031815801
2023,318,159,1,1,6,2,2,1,3,      031815901
2023,318,164,1,1,6,2,2,1,3,      031816401
2023,319,18,1,1,2,4,2,1,4,      031901801
2023,319,21,1,1,3,5,2,1,4,      031902101
2023,319,82,1,1,5,5,1,1,3,      031908201
2023,319,82,1,1,2,5,2,2,4,      031908201
2023,319,83,1,1,1,4,2,1,4,      031908301
2023,319,84,1,1,6,4,2,1,3,      031908401
2023,319,124,1,1,3,4,2,1,3,      031912401
2023,319,125,1,1,0,5,2,1,4,      031912501
2023,322,7,1,1,0,2,2,1,3,      032200701
2023,322,9,1,1,6,1,2,1,3,      032200901
2023,322,11,1,1,2,2,2,1,3,      032201101
2023,322,15,1,1,1,1,2,1,3,      032201501
2023,322,16,1,1,8,2,2,1,3,      032201601
2023,322,83,1,1,5,2,2,1,5,      032208301
2023,322,155,1,2, , ,2,1,4,      032215501
2023,322,157,1,1,0,1,2,1,4,      032215701
2023,323,49,1,1,3,9,2,1,2,      032304901
2023,324,1,1,1,8,1,1,1,3,      032400101
2023,324,1,1,1,0,1,2,2,4,      032400101
2023,324,24,1,1,5,1,2,1,3,      032402401
2023,324,116,1,1,4,1,2,1,4,      032411601
2023,324,119,1,1,0,1,1,1,3,      032411901
2023,324,119,1,1,1,1,2,2,4,      032411901
2023,325,22,1,1,5,4,1,1,3,      032502201
2023,325,22,1,1,4,4,2,2,4,      032502201
2023,325,24,1,1,7,4,2,1,3,      032502401
2023,325,25,1,1,1,3,2,1,4,      032502501
2023,325,46,1,1,1,4,2,1,3,      032504601
2023,325,48,1,1,5,4,2,1,3,      032504801
2023,325,149,1,1,8,3,1,1,4,      032514901
2023,325,149,1,1,2,3,2,2,5,      032514901
2023,335,29,1,1,7,3,1,1,3,      033502901
2023,335,29,1,1,3,3,2,2,5,      033502901
2023,335,32,1,1,6,2,2,1,3,      033503201
2023,336,113,1,2, , ,2,1,3,      033611301
2023,340,19,1,1,0,4,2,1,4,      034001901
2023,340,20,1,1,7,3,1,1,4,      034002001
2023,340,20,1,1,0,3,2,2,5,      034002001
2023,340,22,1,1,8,3,1,1,3,      034002201
2023,340,22,1,1,1,3,2,2,6,      034002201
2023,340,23,1,1,5,3,2,1,3,      034002301
2023,340,119,1,1,6,4,2,1,4,      034011901
2023,340,123,1,1,2,4,2,1,5,      034012301
2023,345,18,1,2, , ,2,1,3,      034501801
2023,345,19,1,1,4,1,2,1,3,      034501901
2023,345,20,1,1,6,1,1,1,2,      034502001
2023,345,20,1,1,2,1,2,2,3,      034502001
2023,345,41,1,2, , ,1,1,3,      034504101
2023,345,41,1,1,3,1,2,2,4,      034504101
2023,345,42,1,2, , ,1,1,3,      034504201
2023,345,42,1,2, , ,2,2,4,      034504201
2023,345,43,1,1,4,1,2,1,3,      034504301
2023,345,44,1,2, , ,2,1,4,      034504401
2023,345,45,1,1,2,1,1,1,4,      034504501
2023,345,45,1,1,1,1,2,2,5,      034504501
2023,345,96,1,2, , ,1,1,3,      034509601
2023,345,96,1,2, , ,2,2,4,      034509601
2023,346,73,1,2, , ,2,1,4,      034607301
2023,346,88,1,1,4,0,2,1,4,      034608801
2023,354,9,1,1,0,1,2,1,6,      035400901
2023,354,19,1,1,2,1,2,1,2,      035401901
2023,354,25,1,1,1,1,1,1,2,      035402501
2023,354,25,1,1,0,1,2,2,3,      035402501
2023,354,52,1,1,1,1,2,1,3,      035405201
2023,354,81,1,1,3,1,2,1,5,      035408101
2023,354,87,1,1,5,1,2,1,2,      035408701
2023,354,97,1,1,1,1,2,1,3,      035409701
2023,354,131,1,1,1,1,2,1,3,      035413101
2023,356,18,1,1,2,2,1,1,5,      035601801
2023,356,18,1,1,2,2,1,2,6,      035601801
2023,356,18,1,1,1,2,2,3,7,      035601801
2023,356,20,1,1,2,2,2,1,4,      035602001
2023,356,33,1,1,4,2,1,1,5,      035603301
2023,356,33,1,1,0,2,2,2,6,      035603301
2023,356,41,1,1,0,1,1,1,3,      035604101
2023,356,41,1,1,0,1,1,2,4,      035604101
2023,356,41,1,1,0,1,2,3,5,      035604101
2023,356,61,1,1,3,2,2,1,2,      035606101
2023,356,79,1,1,1,2,2,1,3,      035607901
2023,356,95,1,1,2,3,2,1,3,      035609501
2023,362,64,1,1,2,2,2,1,5,      036206401
2023,362,66,1,2, , ,1,1,3,      036206601
2023,362,66,1,1,1,1,2,2,4,      036206601
2023,362,137,1,1,1,2,2,1,2,      036213701
2023,366,31,1,1,1,1,1,1,6,      036603101
2023,366,31,1,1,0,1,2,2,7,      036603101
2023,366,70,1,1,5,1,1,1,4,      036607001
2023,366,70,1,1,2,1,2,2,5,      036607001
2023,366,145,1,1,1,1,2,1,4,      036614501
2023,366,175,1,1,2,1,2,1,5,      036617501
2023,371,81,1,1,1,0,2,1,4,      037108101
2023,373,37,1,1,0,1,2,1,3,      037303701
2023,373,40,1,1,2,1,2,1,5,      037304001
2023,373,136,1,1,1,1,2,1,4,      037313601
2023,373,141,1,1,6,1,1,1,8,      037314101
2023,373,141,1,1,1,1,2,2,9,      037314101
2023,380,10,1,1,1,1,1,1,4,      038001001
2023,380,10,1,1,1,0,2,2,5,      038001001
2023,380,18,1,2, , ,1,1,3,      038001801
2023,380,18,1,2, , ,2,2,4,      038001801
2023,380,33,1,1,1,0,1,1,4,      038003301
2023,380,33,1,1,1,0,1,2,5,      038003301
2023,380,33,1,1,1,1,2,3,6,      038003301
2023,380,65,1,1,1,0,2,1,3,      038006501
2023,380,103,1,1,0,1,2,1,3,      038010301
2023,380,113,1,1,2,1,1,1,2,      038011301
2023,380,113,1,1,2,1,1,2,3,      038011301
2023,380,113,1,1,1,1,2,3,4,      038011301
2023,382,31,1,1,2,2,2,1,3,      038203101
2023,382,54,1,1,4,2,1,1,5,      038205401
2023,382,54,1,1,0,2,2,2,6,      038205401
2023,382,110,1,1,0,2,2,1,5,      038211001
2023,382,116,1,1,0,2,2,1,6,      038211601
2023,382,151,1,1,1,4,1,1,5,      038215101
2023,382,151,1,1,0,4,2,2,6,      038215101
2023,392,147,1,1,2,1,1,1,5,      039214701
2023,392,147,1,1,0,1,2,2,7,      039214701
2023,395,74,1,1,0,1,2,1,3,      039507401
2023,395,94,1,1,3,1,1,1,3,      039509401
2023,395,94,1,1,3,1,1,2,4,      039509401
2023,395,94,1,1,0,1,2,3,5,      039509401
2023,395,99,1,1,2,1,1,1,8,      039509901
2023,395,99,1,1,1,1,1,2,9,      039509901
2023,395,99,1,1,0,1,2,3,10,      039509901
2023,404,65,1,1,1,4,2,1,2,      040406501
2023,404,125,1,1,0,3,2,1,6,      040412501
2023,409,50,1,1,0,2,2,1,4,      040905001
2023,409,70,1,1,1,1,2,1,4,      040907001
2023,409,97,1,1,1,2,1,1,3,      040909701
2023,409,97,1,1,2,2,2,2,5,      040909701
2023,409,113,1,1,1,2,2,1,2,      040911301
2023,409,161,1,1,1,2,1,1,4,      040916101
2023,409,161,1,1,1,2,1,2,6,      040916101
2023,409,161,1,1,1,2,2,3,7,      040916101
2023,413,157,1,1,1,2,1,1,5,      041315701
2023,413,157,1,1,1,2,1,2,6,      041315701
2023,413,157,1,1,0,2,2,3,7,      041315701
2023,416,24,1,1,1,1,2,1,3,      041602401
2023,416,43,1,1,2,1,2,1,3,      041604301
2023,416,133,1,1,3,2,2,1,3,      041613301
2023,418,10,1,1,2,3,2,1,3,      041801001
2023,422,56,1,1,1,2,2,1,4,      042205601
2023,422,61,1,1,0,2,1,1,5,      042206101
2023,422,61,1,1,1,2,2,2,6,      042206101
2023,422,88,1,1,5,2,1,1,3,      042208801
2023,422,88,1,1,0,2,2,2,4,      042208801
2023,423,26,1,1,2,0,2,1,3,      042302601
2023,424,49,1,1,2,0,2,1,4,      042404901
2023,424,72,1,1,6,1,1,1,5,      042407201
2023,424,72,1,1,3,1,1,2,6,      042407201
2023,424,72,1,1,1,0,2,3,7,      042407201
2023,424,92,1,1,4,1,2,1,4,      042409201
2023,424,93,1,1,6,1,1,1,3,      042409301
2023,424,93,1,1,5,2,2,2,4,      042409301
2023,424,135,1,1,3,1,2,1,3,      042413501
2023,424,149,1,1,1,1,2,1,5,      042414901
2023,424,161,1,1,4,1,2,1,5,      042416101
2023,427,50,1,1,0,1,2,1,2,      042705001
2023,427,61,1,1,0,1,2,1,3,      042706101
2023,427,72,1,1,1,1,2,1,5,      042707201
2023,427,81,1,1,4,1,2,1,5,      042708101
2023,427,88,1,1,0,1,2,1,6,      042708801
2023,441,13,1,1,7,1,1,1,6,      044101301
2023,441,13,1,1,6,1,2,2,7,      044101301
2023,441,14,1,1,4,0,1,1,5,      044101401
2023,441,14,1,1,3,0,1,2,6,      044101401
2023,441,14,1,1,1,0,2,3,7,      044101401
2023,441,15,1,1,8,1,1,1,4,      044101501
2023,441,15,1,1,5,1,1,2,5,      044101501
2023,441,15,1,1,3,1,2,3,6,      044101501
2023,441,73,1,1,6,1,2,1,4,      044107301
2023,441,75,1,1,0,1,2,1,4,      044107501
2023,441,76,1,1,6,1,1,1,5,      044107601
2023,441,76,1,1,1,1,2,2,6,      044107601
2023,441,89,1,1,7,1,1,1,4,      044108901
2023,441,89,1,1,4,1,1,2,5,      044108901
2023,441,89,1,1,2,1,2,3,6,      044108901
2023,441,90,1,1,3,1,1,1,3,      044109001
2023,441,90,1,1,1,1,2,2,4,      044109001
2023,441,92,1,1,8,1,2,1,3,      044109201
2023,443,31,1,1,7,1,1,1,3,      044303101
2023,443,31,1,1,1,1,2,2,4,      044303101
2023,443,64,1,1,6,1,1,1,5,      044306401
2023,443,64,1,1,1,1,2,2,6,      044306401
2023,443,65,1,1,3,1,1,1,2,      044306501
2023,443,65,1,1,0,1,2,2,3,      044306501
2023,444,47,1,1,5,3,2,1,3,      044404701
2023,444,51,1,1,1,3,2,1,3,      044405101
2023,444,109,1,1,0,3,2,1,3,      044410901
2023,444,132,1,1,3,3,2,1,3,      044413201
2023,444,150,1,1,5,3,1,1,3,      044415001
2023,444,150,1,1,2,3,2,2,4,      044415001
2023,444,171,1,1,1,3,2,1,3,      044417101
2023,448,40,1,1,7,3,2,1,4,      044804001
2023,448,43,1,1,4,3,2,1,6,      044804301
2023,448,55,1,1,2,4,2,1,3,      044805501
2023,448,57,1,1,2,3,2,1,4,      044805701
2023,448,76,1,1,4,4,2,1,3,      044807601
2023,448,79,1,1,6,4,2,1,3,      044807901
2023,448,80,1,1,7,4,1,1,2,      044808001
2023,448,80,1,1,0,4,2,2,3,      044808001
2023,450,10,1,1,3,3,2,1,4,      045001001
2023,450,15,1,1,2,3,2,1,4,      045001501
2023,450,19,1,1,1,3,2,1,3,      045001901
2023,450,41,1,1,7,3,1,1,3,      045004101
2023,450,41,1,1,4,3,2,2,4,      045004101
2023,450,42,1,1,6,3,1,1,3,      045004201
2023,450,42,1,1,1,3,2,2,4,      045004201
2023,450,49,1,1,6,3,2,1,4,      045004901
2023,451,17,1,1,4,0,2,1,3,      045101701
2023,451,18,1,1,5,1,2,1,4,      045101801
2023,451,19,1,1,1,1,2,1,3,      045101901
2023,451,33,1,1,1,0,2,1,2,      045103301
2023,451,34,1,1,7,1,2,1,3,      045103401
2023,451,37,1,1,3,1,2,1,4,      045103701
2023,451,46,1,1,1,1,2,1,6,      045104601
2023,451,48,1,1,1,1,2,1,3,      045104801
2023,451,49,1,1,7,1,2,1,3,      045104901
2023,452,98,1,1,3,1,1,1,3,      045209801
2023,452,98,1,1,0,1,2,2,4,      045209801
2023,452,99,1,1,5,2,2,1,3,      045209901
2023,452,117,1,1,3,2,2,1,5,      045211701
2023,455,130,1,1,7,3,1,1,4,      045513001
2023,455,130,1,1,5,3,1,2,5,      045513001
2023,455,130,1,1,1,3,2,3,6,      045513001
2023,455,131,1,1,5,3,1,1,4,      045513101
2023,455,131,1,1,1,3,2,2,5,      045513101
2023,455,133,1,1,4,3,1,1,3,      045513301
2023,455,133,1,1,1,3,2,2,4,      045513301
2023,455,149,1,1,8,3,2,1,3,      045514901
2023,455,150,1,1,1,3,2,1,3,      045515001
2023,455,151,1,1,7,3,1,1,4,      045515101
2023,455,151,1,1,4,3,2,2,5,      045515101
2023,457,1,1,1,0,2,2,1,3,      045700101
2023,457,2,1,1,4,2,2,1,5,      045700201
2023,457,32,1,1,5,2,1,1,4,      045703201
2023,457,32,1,1,3,2,2,2,5,      045703201
2023,457,33,1,1,6,2,1,1,4,      045703301
2023,457,33,1,1,4,2,2,2,5,      045703301
2023,457,61,1,1,7,2,1,1,3,      045706101
2023,457,61,1,1,6,2,2,2,4,      045706101
2023,457,62,1,1,1,3,2,1,3,      045706201
2023,458,109,1,1,5,0,1,1,4,      045810901
2023,458,109,1,1,2,0,2,2,5,      045810901
2023,458,113,1,1,3,1,2,1,3,      045811301
2023,465,23,1,1,0,3,1,1,3,      046502301
2023,465,23,1,1,0,3,2,2,4,      046502301
2023,465,27,1,1,4,2,2,1,3,      046502701
2023,465,33,1,1,2,2,2,1,2,      046503301
2023,465,39,1,1,7,2,2,1,3,      046503901
2023,465,65,1,1,2,4,2,1,3,      046506501
2023,465,85,1,1,4,2,2,1,5,      046508501
2023,465,92,1,1,5,4,2,1,3,      046509201
2023,465,112,1,1,0,2,1,1,3,      046511201
2023,465,112,1,1,5,2,2,2,4,      046511201
2023,465,114,1,1,1,4,2,1,3,      046511401
2023,465,131,1,1,3,4,2,1,4,      046513101
2023,472,81,1,1,8,1,2,1,3,      047208101
2023,472,110,1,1,5,2,2,1,3,      047211001
2023,474,12,1,1,0,3,2,1,4,      047401201
2023,474,16,1,1,4,3,2,1,4,      047401601
2023,474,64,1,1,7,3,1,1,4,      047406401
2023,474,64,1,1,1,3,2,2,5,      047406401
2023,474,91,1,1,3,3,2,1,4,      047409101
2023,474,97,1,1,6,3,2,1,4,      047409701
2023,474,131,1,1,0,3,2,1,3,      047413101
2023,474,137,1,1,6,3,2,1,3,      047413701
2023,478,53,1,1,8,0,2,1,4,      047805301
2023,478,55,1,1,4,1,2,1,2,      047805501
2023,478,82,1,1,4,1,1,1,2,      047808201
2023,478,82,1,1,1,1,2,2,3,      047808201
2023,478,88,1,1,3,1,1,1,5,      047808801
2023,478,88,1,1,0,1,2,2,6,      047808801
2023,478,92,1,1,3,0,2,1,2,      047809201
2023,482,2,1,1,2,2,1,1,3,      048200201
2023,482,2,1,1,1,2,2,2,4,      048200201
2023,482,3,1,1,7,2,2,1,3,      048200301
2023,482,33,1,1,0,2,2,1,3,      048203301
2023,482,34,1,1,5,0,1,1,5,      048203401
2023,482,34,1,1,2,2,2,2,6,      048203401
2023,482,35,1,1,7,2,2,1,3,      048203501
2023,482,129,1,1,4,2,1,1,2,      048212901
2023,482,129,1,1,0,1,2,2,3,      048212901
2023,482,131,1,1,3,2,2,1,4,      048213101
2023,483,41,1,1,6,2,1,1,3,      048304101
2023,483,41,1,1,3,2,2,2,4,      048304101
2023,483,54,1,1,3,2,1,1,3,      048305401
2023,483,54,1,1,7,2,2,2,5,      048305401
2023,483,92,1,1,4,2,2,1,3,      048309201
2023,483,94,1,1,4,2,1,1,4,      048309401
2023,483,94,1,1,2,2,2,2,6,      048309401
2023,483,98,1,1,6,2,2,1,4,      048309801
2023,483,99,1,1,2,2,2,1,4,      048309901
2023,490,33,1,2, , ,2,1,3,      049003301
2023,490,34,1,1,1,0,1,1,3,      049003401
2023,490,34,1,2, , ,2,2,4,      049003401
2023,490,71,1,1,6,0,2,1,5,      049007101
2023,490,72,1,1,6,0,2,1,3,      049007201
2023,490,126,1,1,2,0,2,1,3,      049012601
2023,490,127,1,1,2,0,1,1,3,      049012701
2023,490,127,1,1,4,0,2,2,5,      049012701
2023,490,130,1,1,6,0,2,1,3,      049013001
2023,493,16,1,1,7,1,1,1,4,      049301601
2023,493,16,1,1,1,1,2,2,5,      049301601
2023,493,19,1,2, , ,2,1,4,      049301901
2023,493,65,1,1,5,1,2,1,3,      049306501
2023,493,68,1,1,3,1,2,1,3,      049306801
2023,493,69,1,1,1,1,2,1,3,      049306901
2023,493,86,1,1,6,1,1,1,3,      049308601
2023,493,86,1,1,4,1,1,2,4,      049308601
2023,493,86,1,1,0,1,2,3,9,      049308601
2023,493,87,1,1,1,1,2,1,3,      049308701
2023,494,3,1,1,5,3,2,1,4,      049400301
2023,494,21,1,1,0,3,2,1,3,      049402101
2023,494,27,1,1,5,3,2,1,4,      049402701
2023,494,62,1,1,4,3,2,1,4,      049406201
2023,494,63,1,1,0,3,2,1,3,      049406301
2023,494,68,1,1,1,3,2,1,4,      049406801
2023,494,72,1,1,5,3,2,1,3,      049407201
2023,494,81,1,1,0,3,2,1,3,      049408101
2023,494,86,1,1,5,3,2,1,3,      049408601
2023,494,104,1,1,2,3,2,1,3,      049410401
2023,501,1,1,1,4,3,2,1,4,      050100101
2023,501,8,1,1,8,3,1,1,5,      050100801
2023,501,8,1,1,0,3,2,2,6,      050100801
2023,501,9,1,1,7,3,2,1,4,      050100901
2023,501,137,1,1,2,3,1,1,3,      050113701
2023,501,137,1,1,0,3,2,2,4,      050113701
2023,501,138,1,1,4,3,2,1,3,      050113801
2023,502,12,1,1,8,3,1,1,5,      050201201
2023,502,12,1,1,5,3,2,2,6,      050201201
2023,502,53,1,1,2,3,2,1,3,      050205301
2023,502,59,1,1,3,3,1,1,3,      050205901
2023,502,59,1,1,2,3,2,2,4,      050205901
2023,502,61,1,1,4,3,1,1,3,      050206101
2023,502,61,1,1,3,3,2,2,4,      050206101
2023,502,63,1,1,5,3,1,1,3,      050206301
2023,502,63,1,1,7,3,2,2,4,      050206301
2023,502,92,1,1,98,3,1,1,3,      050209201
2023,502,92,1,1,98,3,2,2,4,      050209201
2023,508,16,1,1,5,2,1,1,4,      050801601
2023,508,16,1,1,3,2,2,2,5,      050801601
2023,508,19,1,1,8,2,2,1,3,      050801901
2023,508,35,1,1,2,2,2,1,6,      050803501
2023,508,36,1,1,1,2,2,1,8,      050803601
2023,508,38,1,1,4,2,1,1,5,      050803801
2023,508,38,1,1,4,2,2,2,6,      050803801
2023,508,40,1,1,3,2,1,1,3,      050804001
2023,508,40,1,1,1,2,2,2,4,      050804001
2023,508,120,1,1,1,2,2,1,4,      050812001
2023,509,1,1,1,6,0,1,1,3,      050900101
2023,509,1,1,1,4,0,1,2,4,      050900101
2023,509,1,1,1,1,0,2,3,5,      050900101
2023,509,6,1,1,4,0,2,1,3,      050900601
2023,509,19,1,1,1,0,1,1,3,      050901901
2023,509,19,1,1,7,0,1,2,4,      050901901
2023,509,19,1,1,5,0,2,3,5,      050901901
2023,509,20,1,1,1,0,2,1,2,      050902001
2023,509,85,1,1,2,0,1,1,3,      050908501
2023,509,85,1,2, , ,2,2,4,      050908501
2023,509,86,1,1,7,0,1,1,3,      050908601
2023,509,86,1,1,0,1,2,2,4,      050908601
2023,509,87,1,1,6,0,2,1,5,      050908701
2023,509,88,1,1,4,0,2,1,6,      050908801
2023,515,12,1,1,7,4,1,1,3,      051501201
2023,515,12,1,1,5,4,2,2,4,      051501201
2023,515,72,1,1,4,4,2,1,4,      051507201
2023,515,74,1,1,4,4,1,1,5,      051507401
2023,515,74,1,1,1,4,2,2,6,      051507401
2023,518,7,1,1,7,1,2,1,5,      051800701
2023,518,9,1,1,7,1,2,1,4,      051800901
2023,518,25,1,1,3,1,1,1,3,      051802501
2023,518,25,1,1,1,1,2,2,4,      051802501
2023,518,48,1,1,7,2,2,1,4,      051804801
2023,518,57,1,1,8,1,2,1,4,      051805701
2023,518,62,1,1,4,1,2,1,4,      051806201
2023,518,66,1,1,7,2,2,1,3,      051806601
2023,518,72,1,1,0,2,2,1,3,      051807201
2023,522,17,1,1,5,3,1,1,7,      052201701
2023,522,17,1,1,98,98,2,2,9,      052201701
2023,522,25,1,1,1,3,2,1,4,      052202501
2023,522,41,1,1,0,3,2,1,2,      052204101
2023,522,56,1,1,0,3,2,1,3,      052205601
2023,522,96,1,1,5,3,2,1,4,      052209601
2023,522,114,1,1,3,3,2,1,3,      052211401
2023,523,16,1,1,7,2,2,1,4,      052301601
